word,frequency
trash_locate_public,2
trash_plastic,2
trash_plastic_bag,2
trash_trash,1
trauma,525
trauma_birth,2
trauma_birth_cause,1
trauma_medical_doctor,2
trauma_minimum,68
trauma_nasal,3
trauma_subarachnoid,2
trauma_urethra,5
trauma_urinary_tract,3
trauma_use_anticoagulant,3
traumatic,116
traumatic_amputation,2
traumatic_brain,17
traumatic_brain_injury,12
traumatic_fracture,6
traumatic_fracture_hip,3
traumatic_head_injury,3
traumatic_hemothorax,3
traumatic_hemothorax_presence,2
traumatic_hip_fracture,2
traumatic_open,1
traumatic_removal,2
traumatic_subdural,1
traumatically,1
traumatize,6
traumatized,1
travel,43
travel_bicycle,2
travel_expense,3
travel_lane,4
travel_lung,2
traverse,2
tray,332
tray_accuracy,2
tray_breakfast,3
tray_card,5
tray_cart,2
tray_deliver,1
tray_line,6
tray_match,1
tray_serve,2
tray_spill,1
tray_table,4
tray_tray,1
trayline,4
trays,3
trazadone,14
trazadone_100,2
trazadone_25,2
trazadone_25_mg,2
trazadone_antidepressant,3
trazodone,6
trazodone_antidepressant,2
treacher,1
treasure,1
treasurer,8
treasurer_banking,2
treat,1504
treat_abscess,3
treat_accordingly,2
treat_aggressively,2
treat_allergy,1
treat_anemia,4
treat_anemia_give,2
treat_angina,2
treat_antipsychotic_drug,4
treat_anxiety_disorder,5
treat_atypical,2
treat_atypical_antipsychotic,2
treat_bacitracin,2
treat_bacterial,3
treat_bactrim,4
treat_bactrim_antibiotic,2
treat_badly,9
treat_broken_bone,2
treat_certain,5
treat_certain_type,2
treat_cipro,2
treat_cipro_antibiotic,2
treat_comminute_intertrochanteric,2
treat_conservatively,5
treat_conservatively_pain,2
treat_consideration,30
treat_constipation,8
treat_constipation_give,3
treat_correct_medically,2
treat_diabete,4
treat_dignity,53
treat_dignity_respect,25
treat_discover_quickly,3
treat_disordered,5
treat_disrespectfully,1
treat_elimite,26
treat_elimite_cream,6
treat_elimite_roommate,2
treat_heartburn,1
treat_high_blood,9
treat_hydrocortisone,2
treat_hypoglycemia_low,3
treat_individual,57
treat_infected,4
treat_infected_wound,3
treat_insomnia,4
treat_intravenous_iv,3
treat_kindness,3
treat_like_animal,2
treat_like_child,2
treat_macrobid,2
treat_mania,2
treat_minor,4
treat_moderate,15
treat_muscle_spasm,3
treat_norwegian,2
treat_ongoing_rash,2
treat_ordinary,1
treat_parkinson,3
treat_parkinson_,1
treat_promote_healing,2
treat_prophylactically,4
treat_psoriasis,1
treat_respect,25
treat_respect_dignity,14
treat_reversal,2
treat_roughly,3
treat_roughly_yell,2
treat_scabie,20
treat_scabie_provide,3
treat_scene_later,3
treat_schizophrenia,2
treat_seizure,3
treat_sepsis_dehydration,2
treat_severe_pain,2
treat_severe_urethral,2
treat_sighting,2
treat_skin_rash,2
treat_specific,20
treat_specific_condition,3
treat_strain,2
treat_symptom_allergy,2
treat_undignified,5
treat_urinary_tract,10
treat_variety,3
treat_worsen_congestive,2
treatable,2
treated,4
treatment,4493
treatment_,4
treatment_11,2
treatment_2nd_degree,2
treatment_44_115,2
treatment_483,12
treatment_53_118,2
treatment_6,1
treatment_8,2
treatment_actually_inhibit,2
treatment_acute_hypoxic,2
treatment_administration_record,44
treatment_adverse,33
treatment_ambulance_crew,2
treatment_antibiotic_iv,3
treatment_antibiotic_untreated,2
treatment_bacterial_infection,4
treatment_broken_hip,2
treatment_cart_stock,2
treatment_ciprofloxacin_antibiotic,1
treatment_coccyx_wound,2
treatment_cold_shower,1
treatment_consisting,2
treatment_consisting_need,1
treatment_d,8
treatment_decubitus,12
treatment_decubitus_ulcer,4
treatment_dehydration_associate,2
treatment_delay_4,2
treatment_disrespect,2
treatment_elimite,15
treatment_encounter,14
treatment_encounter_note,1
treatment_express_desire,2
treatment_field_trip,2
treatment_fully_eradicate,2
treatment_habilitation,10
treatment_habilitation_service,8
treatment_hd,2
treatment_healing_pressure,2
treatment_including,7
treatment_including_limited,2
treatment_infestation,11
treatment_infestation_prevent,9
treatment_insomnia_agitation,4
treatment_mental_emotional,2
treatment_modality,4
treatment_mrsa_methicillin,2
treatment_multiple_contusion,2
treatment_nature_seriousness,2
treatment_opioid_overdose,2
treatment_option,8
treatment_oral_antibiotic,2
treatment_order_debrox,2
treatment_penile_cut,2
treatment_plan,4
treatment_plan_dangerousness,4
treatment_plan_finalize,2
treatment_plan_update,5
treatment_polst,36
treatment_polst_form,6
treatment_polst_sign,3
treatment_pot,3
treatment_preventative_intervention,2
treatment_primary_goal,2
treatment_procedure_disclosure,4
treatment_prolong_life,4
treatment_promote_healing,7
treatment_prophylaxis,19
treatment_readmit_available,8
treatment_record_mtr,2
treatment_rectal_bleeding,2
treatment_refractory,2
treatment_refractory_case,2
treatment_residentsthe,2
treatment_revise_05,2
treatment_rituxan,2
treatment_sacrococcyx_area,2
treatment_scabicide,2
treatment_scabie_permethrin,6
treatment_seriously_ill,3
treatment_service,2
treatment_service_consistent,16
treatment_service_promote,52
treatment_significantly,33
treatment_significantly_need,6
treatment_skin_rash,2
treatment_statute_meet,3
treatment_subsequent_amputation,2
treatment_svcs,8
treatment_symptomatic_case,2
treatment_tea_tree,2
treatment_team_meet,2
treatment_uphold,2
treatment_uti_subsequently,2
treatment_westcort,2
treatment_wound_harbor,2
treatment_wound_swab,2
treatments,11
tree,37
tree_oil,7
tree_police,2
tremble,10
trembling,3
tremendous,2
tremor,81
tremor_muscle_rigidity,2
tremor_parkinson,3
tremor_parkinson_,3
tremor_problem_sensation,2
tremor_rigidity,2
tremor_shake,2
tremor_slur,2
tremor_slur_speech,2
tremor_unintentional,2
tremor_unsteady,3
tremor_unsteady_gait,2
trenching,1
trend,64
trend_analysis,5
trend_anticoagulant,3
trend_constitute,3
trend_pattern,2
trendelenburg,3
trendelenburg_position,3
trending,2
triag,1
triage,6
triage_assessment,3
triagular,1
trial,29
trial_mechanical,1
trial_pmv,4
trials,1
triamcinolone,36
triamcinolone_0,6
triamcinolone_cream,10
triamcinolone_treat,1
triamterene,3
triangle,3
triangular,26
triangular_bone,4
triangular_shaped,3
triazolam,1
tricep,1
trichomona,1
trichomonas,2
trichomoniasis,1
trick,4
trickle,2
tricky,1
tricuspid,2
tricyclic,3
tricyclic_antidepressant,2
trigger,155
trigger_alarm,12
trigger_allergy,2
trigger_care_planning,1
trigger_cat,3
trigger_concern,3
trigger_de,3
trigger_dehydration_hematuria,2
trigger_inflammatory,3
trigger_inflammatory_response,1
trigger_provoke,2
trigger_risk_fall,2
trigger_suicidal,2
trigger_terrifying,3
trigger_terrifying_event,3
triglyceride,2
trileptal,4
trileptal_150,3
trim,8
trim_nail,2
trimalleolar,3
trimalleolar_ankle,2
trimester,1
trimethoprim,6
trimming,1
trimoxazole,2
trip,104
trip_cancel,2
trip_er,3
trip_fall,19
trip_fall_library,2
trip_fm,3
trip_fm_2,3
trip_foot,6
trip_foot_fall,3
trip_hoyer,2
trip_pedal,2
triple,27
triple_antibiotic,15
triple_antibiotic_ointment,4
triple_victim,2
triple_victim_,2
triplicate,3
tripoding,1
tripping,3
triumeq,9
triumeq_5,1
trochanter,18
trochanter_bony,3
trochanter_hip,1
trochanter_stage,1
trochanteric,3
trolley,8
trooper,1
troponin,6
troponin_level,2
troponin_protein,1
trouble,105
trouble_breathe,1
trouble_breathing,3
trouble_concentrate,4
trouble_concentrate_thing,2
trouble_pump,2
trouble_remember,6
trouble_sleep,4
trouble_speak,3
trouble_swallow,2
trouble_walk,6
troubled,2
trouser,1
truck,7
trucker,2
true,41
true_false,2
true_false_belief,2
truly,1
trunk,67
trunk_affect,3
trunk_affect_include,3
trunk_control,3
trunk_extremity,3
trunk_leg,4
trunk_support,3
trunk_sway,2
trust,2748
trust_account,1533
trust_account_balance,3
trust_account_bank,54
trust_account_generate,54
trust_account_ledger,5
trust_accounts,36
trust_check_request,2
trust_control_account,38
trust_fund,536
trust_fund_a,19
trust_fund_account,79
trust_fund_adm,19
trust_fund_affect,19
trust_fund_authorization,2
trust_fund_balance,6
trust_fund_deposit,2
trust_fund_january,17
trust_fund_jeopardy,2
trust_fund_lawyer,19
trust_fund_monie,6
trust_fund_withdrawal,2
trust_funds,18
trust_owner_r,2
trust_rapport,2
trust_statement,19
trust_statement_date,4
trust_transaction,54
trust_trust_account,5
trusting,10
trusting_skill,6
truth,6
truthful,2
truthfully,1
truthfulness,1
truvada,3
try,1276
try_accommodate,5
try_apologize,2
try_arouse,5
try_assistance,2
try_away_purse,2
try_bathroom_walker,2
try_bite,13
try_calm,17
try_catch,7
try_catch_fall,2
try_change_clothe,3
try_change_undergarment,2
try_climb,11
try_climb_bed,7
try_convince,2
try_disrobe,2
try_distract,2
try_entrance_door,2
try_escape,2
try_exit_east,2
try_fight,4
try_figure,2
try_heimlich,5
try_heimlich_maneuver,3
try_hoyer_mechanical,2
try_hug,2
try_hydrocortisone,2
try_jump,4
try_jump_car,3
try_kill,9
try_light_cigarette,3
try_minimize,16
try_minimize_consequence,3
try_pedialyte,2
try_penetrate,2
try_poison,3
try_pry,6
try_pull,19
try_pull_hand,1
try_push,14
try_redirect,8
try_reinsert,2
try_rid,2
try_shoo,2
try_squeeze,3
try_stay_away,2
try_steal_belonging,3
try_stop,21
try_stop_bleeding,3
try_stop_manage,2
try_strangle,2
try_taper,2
try_tie_towel,2
try_touch_female,2
try_uncross,2
try_wake,4
ts,10
tsh,3
tsp,4
tt,4
tub,17
tub_room,2
tub_shower,1
tubal,1
tubbing,2
tube,1659
tube_air_hunger,2
tube_ask_differently,2
tube_balloon,2
tube_cn,5
tube_cn_2,2
tube_connect,5
tube_deliver_oxygen,1
tube_drain,8
tube_drain_urine,2
tube_enable,1
tube_feed,45
tube_feed_tube,2
tube_feeding,37
tube_feeding_decrease,2
tube_foley,3
tube_foley_catheter,2
tube_g,7
tube_g_tube,4
tube_gt,12
tube_improperly,2
tube_improperly_place,2
tube_insert,84
tube_insert_airway,1
tube_insert_bladder,1
tube_insert_hole,1
tube_insert_let,2
tube_insert_nostril,1
tube_insert_stomach,2
tube_insertion,3
tube_mouth_stomach,2
tube_mouth_windpipe,2
tube_nose_stomach,1
tube_nostril,1
tube_peg,3
tube_peg_tube,2
tube_percutaneous,1
tube_placement,12
tube_replace,5
tube_replacement,3
tube_surgically,14
tube_surgically_place,4
tube_thoracotomy,2
tube_trachea,8
tube_tube_insert,5
tube_vocal,1
tube_windpipe,11
tube_windpipe_maintain,1
tube_windpipe_provide,1
tubeon,1
tuberculosis,4
tuberosity,6
tubes,2
tubing,96
tubing_4,2
tubing_collection,2
tubing_connect,4
tubing_deliver,2
tubing_deliver_oxygen,2
tubing_insert,1
tubing_kink,2
tubing_tubing,2
tubular,9
tubular_necrosis,3
tubule,3
tubule_increase,2
tuck,24
tuck_sheet,2
tuesday,61
tuesday_6,2
tuesday_friday,3
tuesday_thursday,3
tuesday_wednesday,2
tug,14
tug_client,3
tugging,2
tulare,1
tulip,1
tum,5
tumble,3
tummy,3
tummy_sore,2
tumor,24
tumor_base,2
tumor_base_spine,2
tuna,8
tuna_salad,2
tuna_sandwich,2
tunnel,9
tunnel_area,2
tunneling,41
tunneling_measure,2
tunneling_measurement,2
tunneling_passageway,2
tunneling_sacrococcyx,2
tunneling_undermine,2
tunneling_wound,4
tupac,1
tupaz,1
turbid,4
turbid_cloudy,2
turbo,4
turbo_clean,2
turgor,26
turkey,20
turkey_coleslaw,2
turkey_sandwich,3
turkey_substitute,2
turkey_substitute_ham,2
turmoil,3
turn,1104
turn_12,5
turn_accidentally,2
turn_bell,4
turn_blue,13
turn_blue_position,2
turn_breaker,3
turn_check_card,2
turn_comb,2
turn_engine,4
turn_engine_heater,2
turn_enteral_feeding,2
turn_examine_psychiatrist,2
turn_face_opposite,2
turn_fan,6
turn_fast_slide,2
turn_feed_machine,2
turn_hand_palm,2
turn_helpless,3
turn_inward,7
turn_light,27
turn_linen_sheet,2
turn_lose_balance,2
turn_move_surface,1
turn_move_toilet,4
turn_outward,6
turn_pad_alarm,2
turn_position,12
turn_position_bed,6
turn_punch_peer,3
turn_purple,8
turn_purple_start,2
turn_radio,4
turn_reposition,134
turn_reposition_bed,9
turn_reposition_directly,2
turn_reposition_frequently,3
turn_reposition_hour,10
turn_repositioning,21
turn_repositioning_nutritional,2
turn_repositioning_program,2
turn_resignation,2
turn_scissor,3
turn_surface_surface,2
turn_television_pta,2
turn_theft_loss,2
turn_turn_light,2
turn_walk_away,2
turn_water_temperature,3
turn_wta,1
turned,3
turner,2
turning,45
turning_positioning,2
turning_positioning_program,2
turning_reposition,6
turning_reposition_documentation,2
turning_reposition_program,2
turning_repositioning,21
turning_repositioning_schedule,4
turning_schedule,5
turtle,1
tussle,1
tussling,1
tustin,1
tv,132
tv_room,52
tv_television,2
tv_tv,1
tvs,2
tweak,4
tweak_nipple,2
tweezer,2
twelfth,1
twenty,1
twerk,4
twerking,5
twice,628
twice_6,4
twice_abdomen_belly,2
twice_closed,3
twice_closed_fist,3
twice_daily,55
twice_daily_control,1
twice_daily_meal,2
twice_day,209
twice_day_14,6
twice_day_21,3
twice_day_add,2
twice_day_bid,3
twice_day_meal,2
twice_day_routinely,1
twice_day_total,1
twice_day_week,2
twice_fly,2
twice_fly_swatter,2
twice_week,16
twiddle,1
twig,1
twin,13
twin_bed,5
twin_bed_sheet,5
twirl,1
twist,58
twist_apart,1
twist_arm,3
twist_finger,2
twist_force,2
twist_left,5
twist_left_arm,1
twist_left_wrist,2
twist_pinky,2
twist_right_arm,2
twisted,24
twisted_drag,2
twisted_drag_patio,2
twisted_sheet,2
twister,1
twisting,7
twisting_motion,3
twitch,12
twitching,8
two,18
twocal,3
twocal_hn,3
tx,26
tx5,1
tx_treatment,16
tx_treatment_apply,2
txp,1
tylenol,304
tylenol_10_grain,3
tylenol_325,18
tylenol_325_mg,8
tylenol_4,2
tylenol_500,6
tylenol_500_mg,2
tylenol_650,26
tylenol_650_mg,15
tylenol_650_milligram,1
tylenol_acetaminophen,3
tylenol_brand,2
tylenol_brand_acetaminophen,2
tylenol_codeine,9
tylenol_codeine_pain,2
tylenol_counter,2
tylenol_counter_medication,2
tylenol_elixir,1
tylenol_extra,2
tylenol_extra_strength,2
tylenol_fever,4
tylenol_motrin,1
tylenol_prn,2
tylenol_tablet,7
tympanic,1
type,804
type_6,2
type_atypical,2
type_atypical_pneumonia,2
type_bacteria,7
type_bacteria_cause,1
type_brace,5
type_dosage_insulin,3
type_frequency,21
type_frequency_supervision,7
type_glove_utilize,2
type_ii,24
type_ii_diabetes,2
type_iii_odontoid,2
type_insulin_administer,3
type_keyboard,3
type_mechanical_lift,3
type_mental_illness,4
type_obstructive_lung,1
type_operative_procedure,2
type_period_time,7
type_personnel_24,2
type_physical_restraint,24
type_sanitizer_kitchen,2
type_skin_breakdown,5
type_supervision_assistive,2
type_surgery_fix,3
type_type_ii,4
typecfr,1
typewrite,2
typewritten,1
typhimurium,3
typhoid,4
typhoid_dysentery,2
typhoid_fever,2
typhus,1
typical,23
typical_antipsychotic,3
typical_developmental,2
typical_developmental_area,2
typical_scabie,5
typically,67
typically_cause,4
typically_characterize,2
typically_imminent,1
typically_occur,5
typo,4
u_c,6
u_c_s,5
u_hh,2
u_ml,1
u_sq,12
u_sq_351,2
u_sq_physician,2
u_subcutaneous,3
ua,71
ua_c,13
ua_c_s,9
ua_culture,2
ua_reflect,2
ua_result,8
ua_test,2
ua_urinalysis,6
ua_urine,6
ua_urine_analysis,4
uas,2
uation,1
ubacteria,1
uber,1
ubw,1
uchc,2
ucm069997,1
ucm109449,1
ucn,4
ucn_dor,2
ucr,7
ud,2
ue,2
ug,19
ug_ml,14
ugly,9
uh,2
uh_huh,2
uiu,3
uiu_ml,2
ul,16
ul_high,2
ulcer,2224
ulcer_4,1
ulcer_advisory,18
ulcer_cause_unrelieved,1
ulcer_classify,2
ulcer_cleanse,2
ulcer_coccyx,9
ulcer_coccyx_physician,2
ulcer_completely_obscure,2
ulcer_confirm_obscure,2
ulcer_cover_eschar,3
ulcer_cover_slough,3
ulcer_deteriorate,4
ulcer_exist_reddened,2
ulcer_foul_odor,1
ulcer_heal,1
ulcer_increase_size,3
ulcer_individual,14
ulcer_left_buttock,1
ulcer_left_ischium,1
ulcer_lesion,1
ulcer_localize,8
ulcer_localize_injury,5
ulcer_normal_saline,3
ulcer_open_wound,1
ulcer_partial,2
ulcer_pink_wound,1
ulcer_poor_nutritional,1
ulcer_pose_risk,2
ulcer_red,23
ulcer_restore,10
ulcer_restore_possible,10
ulcer_right_heel,3
ulcer_sacral,1
ulcer_sacrococcyx,4
ulcer_stag,1
ulcer_stage_ii,3
ulcer_stage_iv,1
ulcer_superficial,4
ulcer_thickness,13
ulcer_thickness_skin,2
ulcer_tip_penis,2
ulcer_unstageable,3
ulcer_worsen,2
ulcerated,3
ulceration,34
ulceration_sore,3
ulcerative,6
ulcerative_colitis,5
ulcers,15
uld,1
